argo_id,CYCLE_NUMBER,DATE_CREATION,DATE_UPDATE,CONFIG_MISSION_NUMBER,DIRECTION,PRES,TEMP,PSAL,DOXY,DATA_MODE,LATITUDE,LONGITUDE,PROJECT_NAME,PI_NAME,DATA_CENTRE,PLATFORM_TYPE,FIRMWARE_VERSION
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1012.8,6.717,34.936,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1012.8,6.717,34.936,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1037.1,6.668,34.937,44.75,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1037.1,6.668,34.937,44.75,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1037.6,6.667,34.937,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1037.6,6.667,34.937,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1062.2,6.573,34.9301,46.859,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1062.2,6.573,34.9301,46.859,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1062.7,6.571,34.93,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1062.7,6.571,34.93,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1087.4,6.42,34.9212,49.296,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1087.4,6.42,34.9212,49.296,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1087.9,6.417,34.921,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1087.9,6.417,34.921,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1112.5,6.288,34.9132,51.436,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1112.5,6.288,34.9132,51.436,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1113.0,6.285,34.913,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1113.0,6.285,34.913,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1137.7,6.195,34.9081,52.468,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1137.7,6.195,34.9081,52.468,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1138.2,6.193,34.908,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1138.2,6.193,34.908,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1162.5,6.129,34.91,51.847,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1162.5,6.129,34.91,51.847,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1163.0,6.128,34.91,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1163.0,6.128,34.91,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1187.5,6.023,34.9041,55.014,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1187.5,6.023,34.9041,55.014,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1188.0,6.021,34.904,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1188.0,6.021,34.904,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1212.2,5.9,34.8962,57.062,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1212.2,5.9,34.8962,57.062,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1212.7,5.898,34.896,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1212.7,5.898,34.896,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1237.2,5.811,34.8931,57.914,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1237.2,5.811,34.8931,57.914,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1237.7,5.809,34.893,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1237.7,5.809,34.893,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1262.7,5.691,34.8881,59.354,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1262.7,5.691,34.8881,59.354,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1263.2,5.689,34.888,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1263.2,5.689,34.888,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1288.8,5.547,34.8841,60.36,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1288.8,5.547,34.8841,60.36,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1289.3,5.544,34.884,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1289.3,5.544,34.884,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1312.2,5.469,34.882,60.393,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1312.2,5.469,34.882,60.393,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1312.7,5.467,34.882,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1312.7,5.467,34.882,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1337.0,5.322,34.8761,62.258,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1337.0,5.322,34.8761,62.258,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1337.5,5.319,34.876,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1337.5,5.319,34.876,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1361.9,5.233,34.8731,63.343,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1361.9,5.233,34.8731,63.343,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1362.4,5.231,34.873,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1362.4,5.231,34.873,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1387.0,5.138,34.8701,64.744,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1387.0,5.138,34.8701,64.744,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1387.5,5.136,34.87,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1387.5,5.136,34.87,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1412.1,5.061,34.8671,66.08,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1412.1,5.061,34.8671,66.08,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1412.6,5.059,34.867,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1412.6,5.059,34.867,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1437.1,4.943,34.8631,67.429,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1437.1,4.943,34.8631,67.429,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1437.6,4.941,34.863,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1437.6,4.941,34.863,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1462.1,4.824,34.8591,69.375,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1462.1,4.824,34.8591,69.375,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1462.6,4.822,34.859,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1462.6,4.822,34.859,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1487.3,4.698,34.8541,71.876,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1487.3,4.698,34.8541,71.876,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1487.8,4.695,34.854,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1487.8,4.695,34.854,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1513.8,4.506,34.8471,75.502,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1513.8,4.506,34.8471,75.502,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1514.3,4.502,34.847,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1514.3,4.502,34.847,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1537.6,4.347,34.8411,78.022,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1537.6,4.347,34.8411,78.022,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1538.1,4.344,34.841,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1538.1,4.344,34.841,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1562.2,4.25,34.8381,79.86,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1562.2,4.25,34.8381,79.86,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1562.7,4.248,34.838,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1562.7,4.248,34.838,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1587.0,4.154,34.8341,82.125,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1587.0,4.154,34.8341,82.125,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1587.5,4.152,34.834,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1587.5,4.152,34.834,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1612.4,4.074,34.8301,83.62,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1612.4,4.074,34.8301,83.62,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1612.9,4.072,34.83,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1612.9,4.072,34.83,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1637.5,4.029,34.829,84.732,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1637.5,4.029,34.829,84.732,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1638.0,4.028,34.829,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1638.0,4.028,34.829,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1662.6,3.958,34.8261,86.409,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1662.6,3.958,34.8261,86.409,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1663.1,3.957,34.826,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1663.1,3.957,34.826,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1687.3,3.868,34.8221,88.169,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1687.3,3.868,34.8221,88.169,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1687.8,3.866,34.822,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1687.8,3.866,34.822,,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902764,207.0,b'20250913152232',b'20250913152232',1.0,b'A',1712.0,3.78,34.8181,89.824,b'A',4.38,84.02300000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
